hits	conc_ratio	thr
138	0.6376811594202898	0.8026303053
137	0.6423357664233577	0.802883327
136	0.6397058823529411	0.8030554056
135	0.6370370370370371	0.8036844134
134	0.6417910447761194	0.8054901361
133	0.6466165413533834	0.8059236407
132	0.6439393939393939	0.8066894412
131	0.6412213740458015	0.8066927791
130	0.6461538461538462	0.8081906438
129	0.6434108527131783	0.8090143204
128	0.640625	0.809458077
127	0.6456692913385826	0.8103000522
126	0.6428571428571429	0.8103060722
125	0.648	0.8106281161
124	0.6451612903225806	0.8124054074
123	0.6504065040650406	0.8125491142
122	0.6557377049180327	0.8134055138
121	0.6528925619834711	0.81420964
120	0.65	0.8159832954
119	0.6470588235294118	0.8160325885
118	0.652542372881356	0.8161474466
117	0.6581196581196581	0.8168510199
116	0.6637931034482759	0.8173801303
115	0.6608695652173913	0.8175432086
114	0.6578947368421053	0.8175752759
113	0.6548672566371682	0.8179184198
112	0.6517857142857143	0.8181756139
111	0.6486486486486487	0.8182830811
110	0.6454545454545455	0.818482697
109	0.6513761467889908	0.8235839605
108	0.6481481481481481	0.825715065
107	0.6542056074766355	0.8262947798
106	0.660377358490566	0.8270861506
105	0.6666666666666666	0.8271337748
104	0.6730769230769231	0.8296035528
103	0.6796116504854369	0.8297405243
102	0.6862745098039216	0.8304902911
101	0.693069306930693	0.8315855861
100	0.7	0.8315873146
99	0.7070707070707071	0.8319252729
98	0.7040816326530612	0.8320913315
97	0.711340206185567	0.8330917358
96	0.7083333333333334	0.8334341049
95	0.7052631578947368	0.8334507942
94	0.7021276595744681	0.8349987268
93	0.7096774193548387	0.8353309631
92	0.717391304347826	0.8354651332
91	0.7252747252747253	0.8363083005
90	0.7222222222222222	0.837018311
89	0.7191011235955056	0.8386219144
88	0.7272727272727273	0.8391345143
87	0.735632183908046	0.8392971158
86	0.7441860465116279	0.839468956
85	0.7529411764705882	0.8415668607
84	0.75	0.8418864012
83	0.7469879518072289	0.8421751261
82	0.7560975609756098	0.8422352672
81	0.7530864197530864	0.8432409167
80	0.7625	0.8445723653
79	0.759493670886076	0.8460839987
78	0.7564102564102564	0.8479026556
77	0.7662337662337663	0.8503829837
76	0.7631578947368421	0.8521471024
75	0.76	0.8535178304
74	0.7567567567567568	0.8548464775
73	0.7534246575342466	0.8561145663
72	0.7638888888888888	0.8570109606
71	0.7605633802816901	0.8574358225
70	0.7571428571428571	0.8583490252
69	0.7681159420289855	0.8585068583
68	0.7794117647058824	0.8593061566
67	0.7761194029850746	0.8604515195
66	0.7727272727272727	0.8606081009
65	0.7846153846153846	0.8633238673
64	0.78125	0.8634389043
63	0.7936507936507936	0.8648048639
62	0.8064516129032258	0.8652952909
61	0.819672131147541	0.8654199839
60	0.8166666666666667	0.8654476404
59	0.8135593220338984	0.8670633435
58	0.8103448275862069	0.8679782748
57	0.8070175438596491	0.8681004643
56	0.8035714285714286	0.8681316376
55	0.8	0.8703303337
54	0.7962962962962963	0.870736897
53	0.8113207547169812	0.8733150363
52	0.8076923076923077	0.8733778
51	0.8235294117647058	0.8746027946
50	0.84	0.8748811483
49	0.8571428571428571	0.8753677607
48	0.875	0.8755558729
47	0.8723404255319149	0.8770896792
46	0.8913043478260869	0.8777812123
45	0.8888888888888888	0.878329277
44	0.8863636363636364	0.8800264597
43	0.8837209302325582	0.8807805181
42	0.8809523809523809	0.8830205202
41	0.8780487804878049	0.8839691281
40	0.875	0.8862376213
39	0.8717948717948718	0.8864769936
38	0.8947368421052632	0.8883252144
37	0.918918918918919	0.8891145587
36	0.9166666666666666	0.8921569586
35	0.9142857142857143	0.8967546225
34	0.9117647058823529	0.8974370956
33	0.9090909090909091	0.8984905481
32	0.90625	0.9004999995
31	0.9032258064516129	0.9014436603
30	0.9333333333333333	0.9039252996
29	0.9310344827586207	0.9084065557
28	0.9285714285714286	0.9137636423
27	0.9259259259259259	0.913977921
26	0.9230769230769231	0.9145124555
25	0.92	0.9150746465
24	0.9166666666666666	0.918905437
23	0.9565217391304348	0.9192331433
22	0.9545454545454546	0.9310661554
20	0.95	0.9322248697
20	0.95	0.9322248697
19	0.9473684210526315	0.9371183515
18	0.9444444444444444	0.9375529289
17	0.9411764705882353	0.9396594167
16	0.9375	0.9399806857
15	0.9333333333333333	0.9423114061
14	0.9285714285714286	0.9427397847
13	0.9230769230769231	0.9457500577
12	0.9166666666666666	0.9498157501
11	0.9090909090909091	0.9552432299
10	0.9	0.9587507248
9	0.8888888888888888	0.9615159035
8	0.875	0.9621852636
7	0.8571428571428571	0.9637382627
6	0.8333333333333334	0.9638883471
4	0.75	0.9639557004
4	0.75	0.9639557004
3	0.6666666666666666	0.9642516375
1	0.0	0.9654179811
1	0.0	0.9654179811
